DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-06-10 20:45:00,4135001,HmiyD2TTLFNqkNe,22.402168866666667,21.304317066666666,0
2020-06-10 21:00:00,4135001,HmiyD2TTLFNqkNe,22.296842266666669,21.241884333333335,0
2020-06-10 21:15:00,4135001,HmiyD2TTLFNqkNe,22.301875866666666,21.225022333333335,0
2020-06-10 21:30:00,4135001,HmiyD2TTLFNqkNe,22.351090466666665,21.098295066666672,0
2020-06-10 21:45:00,4135001,HmiyD2TTLFNqkNe,22.359759533333332,20.818575066666671,0
2020-06-10 22:00:00,4135001,HmiyD2TTLFNqkNe,22.1506266,20.516988066666666,0
2020-06-10 22:15:00,4135001,HmiyD2TTLFNqkNe,22.001654428571431,20.468538571428571,0
2020-06-10 22:30:00,4135001,HmiyD2TTLFNqkNe,21.997644,20.7359436,0
2020-06-10 22:45:00,4135001,HmiyD2TTLFNqkNe,22.014015666666666,20.856579533333338,0
2020-06-10 23:00:00,4135001,HmiyD2TTLFNqkNe,22.087756466666665,20.8401488,0
2020-06-10 23:15:00,4135001,HmiyD2TTLFNqkNe,22.247857533333335,20.934008733333332,0
2020-06-10 23:30:00,4135001,HmiyD2TTLFNqkNe,22.4090638,21.169836533333331,0
2020-06-10 23:45:00,4135001,HmiyD2TTLFNqkNe,22.643738066666664,21.613045333333336,0
2020-06-11 00:00:00,4135001,HmiyD2TTLFNqkNe,22.739367733333332,21.784452266666666,0
2020-06-11 00:15:00,4135001,HmiyD2TTLFNqkNe,22.770773785714287,21.83486957142857,0
2020-06-11 00:30:00,4135001,HmiyD2TTLFNqkNe,22.346177133333331,21.4652264,0
2020-06-11 00:45:00,4135001,HmiyD2TTLFNqkNe,22.243847666666667,21.324749999999998,0
2020-06-11 01:00:00,4135001,HmiyD2TTLFNqkNe,22.373762999999997,21.368696933333332,0
2020-06-11 01:15:00,4135001,HmiyD2TTLFNqkNe,22.274361200000005,21.019885333333331,0
2020-06-11 01:30:00,4135001,HmiyD2TTLFNqkNe,22.226204399999997,20.8927876,0
2020-06-11 01:45:00,4135001,HmiyD2TTLFNqkNe,22.188857066666667,20.824863733333334,0
2020-06-11 02:00:00,4135001,HmiyD2TTLFNqkNe,22.104992666666668,20.830979533333338,0
2020-06-11 02:15:00,4135001,HmiyD2TTLFNqkNe,22.014145733333336,20.67282113333334,0
2020-06-11 02:30:00,4135001,HmiyD2TTLFNqkNe,21.882257133333333,20.452899066666667,0
2020-06-11 02:45:00,4135001,HmiyD2TTLFNqkNe,21.722754285714284,20.269165,0
2020-06-11 03:00:00,4135001,HmiyD2TTLFNqkNe,21.639461199999996,20.0675924,0
2020-06-11 03:15:00,4135001,HmiyD2TTLFNqkNe,21.511769733333331,19.800008133333336,0
2020-06-11 03:30:00,4135001,HmiyD2TTLFNqkNe,21.408011866666666,19.598836133333332,0
2020-06-11 03:45:00,4135001,HmiyD2TTLFNqkNe,21.252618466666672,19.653346666666668,0
2020-06-11 04:00:00,4135001,HmiyD2TTLFNqkNe,21.170426533333334,19.669116266666666,0
2020-06-11 04:15:00,4135001,HmiyD2TTLFNqkNe,21.137506066666667,19.666155866666664,0
2020-06-11 04:30:00,4135001,HmiyD2TTLFNqkNe,21.11148893333333,19.4949688,0
2020-06-11 04:45:00,4135001,HmiyD2TTLFNqkNe,21.1515158,19.529552999999996,0
2020-06-11 05:00:00,4135001,HmiyD2TTLFNqkNe,21.679722142857145,19.958999571428571,0
2020-06-11 05:15:00,4135001,HmiyD2TTLFNqkNe,21.8479166,20.282653666666665,0
2020-06-11 05:30:00,4135001,HmiyD2TTLFNqkNe,21.764787000000002,20.289379800000006,0
2020-06-11 05:45:00,4135001,HmiyD2TTLFNqkNe,21.841320666666665,20.434340400000004,0
2020-06-11 06:00:00,4135001,HmiyD2TTLFNqkNe,21.80440273333333,20.418131600000002,0.0024945839982000004
2020-06-11 06:15:00,4135001,HmiyD2TTLFNqkNe,21.870749933333329,20.6757548,0.011584833059999999
2020-06-11 06:30:00,4135001,HmiyD2TTLFNqkNe,21.9280518,21.149878,0.024557107333333335
2020-06-11 06:45:00,4135001,HmiyD2TTLFNqkNe,21.8738464,21.782067666666663,0.034970438733333338
2020-06-11 07:00:00,4135001,HmiyD2TTLFNqkNe,22.074057499999995,22.670601928571429,0.051913996285714296
2020-06-11 07:15:00,4135001,HmiyD2TTLFNqkNe,22.155832933333333,23.475118133333336,0.077193334733333341
2020-06-11 07:30:00,4135001,HmiyD2TTLFNqkNe,22.332604933333332,24.388740933333331,0.0940940934
2020-06-11 07:45:00,4135001,HmiyD2TTLFNqkNe,22.53172193333333,25.608616266666665,0.13022814866666668
2020-06-11 08:00:00,4135001,HmiyD2TTLFNqkNe,22.849924866666672,27.304630533333331,0.16889074133333332
2020-06-11 08:15:00,4135001,HmiyD2TTLFNqkNe,23.1288086,28.704862466666665,0.18922551266666665
2020-06-11 08:30:00,4135001,HmiyD2TTLFNqkNe,23.5816488,29.4664654,0.19613671133333335
2020-06-11 08:45:00,4135001,HmiyD2TTLFNqkNe,24.069722533333334,30.364528333333336,0.219947506
2020-06-11 09:00:00,4135001,HmiyD2TTLFNqkNe,24.300362571428568,31.444377285714289,0.24309016928571428
2020-06-11 09:15:00,4135001,HmiyD2TTLFNqkNe,24.295941266666667,32.440757133333335,0.26801253333333336
2020-06-11 09:30:00,4135001,HmiyD2TTLFNqkNe,24.426835199999996,33.253342666666668,0.28654818600000004
2020-06-11 09:45:00,4135001,HmiyD2TTLFNqkNe,24.623516666666664,34.098657333333335,0.30827921
2020-06-11 10:00:00,4135001,HmiyD2TTLFNqkNe,24.805155533333334,34.569065533333337,0.33413474666666676
2020-06-11 10:15:00,4135001,HmiyD2TTLFNqkNe,25.031361933333333,35.71532393333333,0.36649258866666662
2020-06-11 10:30:00,4135001,HmiyD2TTLFNqkNe,25.47613733333333,36.909836866666673,0.37502249133333332
2020-06-11 10:45:00,4135001,HmiyD2TTLFNqkNe,25.753749666666668,36.504443266666676,0.388530498
2020-06-11 11:00:00,4135001,HmiyD2TTLFNqkNe,26.2963116,38.614973866666674,0.48653095800000012
2020-06-11 11:15:00,4135001,HmiyD2TTLFNqkNe,26.492523071428572,40.419203071428569,0.53156571214285719
2020-06-11 11:30:00,4135001,HmiyD2TTLFNqkNe,26.573685733333335,40.655814933333332,0.49601367599999996
2020-06-11 11:45:00,4135001,HmiyD2TTLFNqkNe,26.907450200000007,42.128643733333334,0.56116732999999985
2020-06-11 12:00:00,4135001,HmiyD2TTLFNqkNe,27.160009733333332,43.574774533333326,0.63830581333333336
2020-06-11 12:15:00,4135001,HmiyD2TTLFNqkNe,27.469742800000002,43.468790733333329,0.61404670533333328
2020-06-11 12:30:00,4135001,HmiyD2TTLFNqkNe,27.567753066666665,42.5188598,0.55188089866666667
2020-06-11 12:45:00,4135001,HmiyD2TTLFNqkNe,27.667081733333337,39.6965698,0.38493063800000005
2020-06-11 13:00:00,4135001,HmiyD2TTLFNqkNe,27.793925066666667,40.652254133333329,0.46141372533333336
2020-06-11 13:15:00,4135001,HmiyD2TTLFNqkNe,27.971642642857141,40.744358714285717,0.50248058500000015
2020-06-11 13:30:00,4135001,HmiyD2TTLFNqkNe,28.019702266666666,39.3556314,0.33635127466666664
2020-06-11 13:45:00,4135001,HmiyD2TTLFNqkNe,27.88819186666667,37.721638866666666,0.42946173333333337
2020-06-11 14:00:00,4135001,HmiyD2TTLFNqkNe,28.226855599999997,39.822216533333332,0.463052552
2020-06-11 14:15:00,4135001,HmiyD2TTLFNqkNe,28.652787199999995,42.903427999999991,0.65412210866666665
2020-06-11 14:30:00,4135001,HmiyD2TTLFNqkNe,28.91200753333333,46.4054178,0.702585196
2020-06-11 14:45:00,4135001,HmiyD2TTLFNqkNe,28.541935266666666,42.981264133333333,0.43464338799999996
2020-06-11 15:00:00,4135001,HmiyD2TTLFNqkNe,28.410937533333335,41.019122266666656,0.52435613533333336
2020-06-11 15:15:00,4135001,HmiyD2TTLFNqkNe,28.499876,40.864774533333332,0.43301042733333334
2020-06-11 15:30:00,4135001,HmiyD2TTLFNqkNe,28.5198495,39.834891285714285,0.50476134500000014
2020-06-11 15:45:00,4135001,HmiyD2TTLFNqkNe,28.490726733333336,39.982548133333339,0.42426690866666672
2020-06-11 16:00:00,4135001,HmiyD2TTLFNqkNe,28.066652533333336,37.5957134,0.33538312533333331
2020-06-11 16:15:00,4135001,HmiyD2TTLFNqkNe,27.5691588,35.038138866666664,0.30225497133333329
2020-06-11 16:30:00,4135001,HmiyD2TTLFNqkNe,27.460978266666665,33.563615200000008,0.24539873266666667
2020-06-11 16:45:00,4135001,HmiyD2TTLFNqkNe,27.1531046,30.6198468,0.21414669533333333
2020-06-11 17:00:00,4135001,HmiyD2TTLFNqkNe,26.867895533333328,27.269881133333332,0.163458322
2020-06-11 17:15:00,4135001,HmiyD2TTLFNqkNe,26.575002,28.584523666666666,0.12982091613333335
2020-06-11 17:30:00,4135001,HmiyD2TTLFNqkNe,26.33208213333333,27.7955018,0.097186470200000014
2020-06-11 17:45:00,4135001,HmiyD2TTLFNqkNe,26.070382142857142,26.872966214285718,0.067963825642857134
2020-06-11 18:00:00,4135001,HmiyD2TTLFNqkNe,25.856518466666664,25.910612133333334,0.044322170000000008
2020-06-11 18:15:00,4135001,HmiyD2TTLFNqkNe,25.545349066666663,24.837803066666666,0.0214776268
2020-06-11 18:30:00,4135001,HmiyD2TTLFNqkNe,25.260909000000005,23.9481894,0.0059466362266666671
2020-06-11 18:45:00,4135001,HmiyD2TTLFNqkNe,25.032338466666666,23.325628733333332,5.1610015866666659e-05
2020-06-11 19:00:00,4135001,HmiyD2TTLFNqkNe,24.81229646666667,23.041929266666671,0
2020-06-11 19:15:00,4135001,HmiyD2TTLFNqkNe,24.601367133333333,22.8550334,0
2020-06-11 19:30:00,4135001,HmiyD2TTLFNqkNe,24.368300400000003,22.5817038,0
2020-06-11 19:45:00,4135001,HmiyD2TTLFNqkNe,24.173594857142856,22.561682499999996,0
2020-06-11 20:00:00,4135001,HmiyD2TTLFNqkNe,24.0864298,22.661641533333334,0
2020-06-11 20:15:00,4135001,HmiyD2TTLFNqkNe,24.059523533333333,22.747019333333331,0
2020-06-11 20:30:00,4135001,HmiyD2TTLFNqkNe,24.018544466666665,22.83385,0
2020-06-11 20:45:00,4135001,HmiyD2TTLFNqkNe,23.949184266666663,22.594362466666666,0
2020-06-11 21:00:00,4135001,HmiyD2TTLFNqkNe,23.82512006666667,22.368981933333338,0
2020-06-11 21:15:00,4135001,HmiyD2TTLFNqkNe,23.737613933333332,22.361889533333333,0
2020-06-11 21:30:00,4135001,HmiyD2TTLFNqkNe,23.686230533333333,22.271466200000003,0
2020-06-11 21:45:00,4135001,HmiyD2TTLFNqkNe,23.684969285714285,22.301834000000003,0
2020-06-11 22:00:00,4135001,HmiyD2TTLFNqkNe,23.6376038,22.342547466666669,0
2020-06-11 22:15:00,4135001,HmiyD2TTLFNqkNe,23.571809733333332,22.367293333333333,0
2020-06-11 22:30:00,4135001,HmiyD2TTLFNqkNe,23.489269999999998,22.277284733333335,0
2020-06-11 22:45:00,4135001,HmiyD2TTLFNqkNe,23.419014533333335,22.201027399999997,0
2020-06-11 23:00:00,4135001,HmiyD2TTLFNqkNe,23.328574733333333,21.949690733333334,0
2020-06-11 23:15:00,4135001,HmiyD2TTLFNqkNe,23.195113266666674,21.619791733333333,0
2020-06-11 23:30:00,4135001,HmiyD2TTLFNqkNe,23.027634733333333,21.0713054,0
2020-06-11 23:45:00,4135001,HmiyD2TTLFNqkNe,22.883350857142858,20.635208142857142,0
2020-06-12 00:00:00,4135001,HmiyD2TTLFNqkNe,22.799922733333336,20.528210533333333,0
2020-06-12 00:15:00,4135001,HmiyD2TTLFNqkNe,22.691969866666671,20.668831466666663,0
2020-06-12 00:30:00,4135001,HmiyD2TTLFNqkNe,22.757900000000003,21.138439800000004,0
2020-06-12 00:45:00,4135001,HmiyD2TTLFNqkNe,22.682067866666667,20.969073466666664,0
2020-06-12 01:00:00,4135001,HmiyD2TTLFNqkNe,22.602435133333337,20.8421712,0
2020-06-12 01:15:00,4135001,HmiyD2TTLFNqkNe,22.522731466666666,20.5014038,0
2020-06-12 01:30:00,4135001,HmiyD2TTLFNqkNe,22.480474866666665,20.490388933333332,0
2020-06-12 01:45:00,4135001,HmiyD2TTLFNqkNe,22.407838933333331,20.556685333333338,0
2020-06-12 02:00:00,4135001,HmiyD2TTLFNqkNe,22.360552285714288,20.441979571428572,0
2020-06-12 02:15:00,4135001,HmiyD2TTLFNqkNe,22.220290066666671,19.791581266666668,0
2020-06-12 02:30:00,4135001,HmiyD2TTLFNqkNe,22.049361200000003,19.63535353333333,0
2020-06-12 02:45:00,4135001,HmiyD2TTLFNqkNe,21.818412266666662,19.370876199999998,0
2020-06-12 03:00:00,4135001,HmiyD2TTLFNqkNe,21.680625333333332,19.392333733333334,0
2020-06-12 03:15:00,4135001,HmiyD2TTLFNqkNe,21.799381533333335,20.0586528,0
2020-06-12 03:30:00,4135001,HmiyD2TTLFNqkNe,22.144728733333334,20.548067333333336,0
2020-06-12 03:45:00,4135001,HmiyD2TTLFNqkNe,22.117504666666669,21.455584599999998,0
2020-06-12 04:00:00,4135001,HmiyD2TTLFNqkNe,21.335715733333334,20.444921866666672,0
2020-06-12 04:15:00,4135001,HmiyD2TTLFNqkNe,21.167465214285716,19.544621,0
2020-06-12 04:30:00,4135001,HmiyD2TTLFNqkNe,21.149454666666671,19.437854,0
2020-06-12 04:45:00,4135001,HmiyD2TTLFNqkNe,21.176210533333336,19.930458466666664,0
2020-06-12 05:00:00,4135001,HmiyD2TTLFNqkNe,21.177105733333335,20.062982066666663,0
2020-06-12 05:15:00,4135001,HmiyD2TTLFNqkNe,21.0787292,20.025736533333337,0
2020-06-12 05:30:00,4135001,HmiyD2TTLFNqkNe,20.894081466666666,19.889562933333337,0
2020-06-12 05:45:00,4135001,HmiyD2TTLFNqkNe,20.751308333333331,19.813110266666666,0.00012219148066666672
2020-06-12 06:00:00,4135001,HmiyD2TTLFNqkNe,20.89739573333333,20.124570866666666,0.0033814346733333335
2020-06-12 06:15:00,4135001,HmiyD2TTLFNqkNe,21.11287226666667,20.467968733333333,0.0133244222
2020-06-12 06:30:00,4135001,HmiyD2TTLFNqkNe,21.311593142857141,20.909787928571426,0.025757198785714284
2020-06-12 06:45:00,4135001,HmiyD2TTLFNqkNe,21.494594399999997,21.635152199999997,0.047127944066666663
2020-06-12 07:00:00,4135001,HmiyD2TTLFNqkNe,21.654095599999998,22.649001066666667,0.063095851466666672
2020-06-12 07:15:00,4135001,HmiyD2TTLFNqkNe,21.774928866666663,23.340763133333333,0.071117836266666651
2020-06-12 07:30:00,4135001,HmiyD2TTLFNqkNe,21.926344866666668,23.469942133333333,0.06179668859999999
2020-06-12 07:45:00,4135001,HmiyD2TTLFNqkNe,22.160595666666666,23.656638733333331,0.084014334
2020-06-12 08:00:00,4135001,HmiyD2TTLFNqkNe,22.443727666666664,24.818983933333339,0.11926268606666666
2020-06-12 08:15:00,4135001,HmiyD2TTLFNqkNe,22.824344933333332,26.831990666666666,0.18536136933333333
2020-06-12 08:30:00,4135001,HmiyD2TTLFNqkNe,23.020371599999997,26.054441200000003,0.20822500533333332
2020-06-12 08:45:00,4135001,HmiyD2TTLFNqkNe,23.184509285714288,27.961547642857141,0.27256195857142868
2020-06-12 09:00:00,4135001,HmiyD2TTLFNqkNe,23.590940333333339,31.234486866666668,0.340201678
2020-06-12 09:15:00,4135001,HmiyD2TTLFNqkNe,23.993477333333331,34.579284799999996,0.4067895253333334
2020-06-12 09:30:00,4135001,HmiyD2TTLFNqkNe,24.376883933333332,35.000160733333331,0.35931397
2020-06-12 09:45:00,4135001,HmiyD2TTLFNqkNe,24.682629266666666,35.937264066666671,0.44223911266666671
2020-06-12 10:00:00,4135001,HmiyD2TTLFNqkNe,24.942492866666662,36.7749714,0.39046890266666673
2020-06-12 10:15:00,4135001,HmiyD2TTLFNqkNe,25.262884466666666,37.785949666666667,0.50926205
2020-06-12 10:30:00,4135001,HmiyD2TTLFNqkNe,25.460363866666665,37.385278400000004,0.55917770666666666
2020-06-12 10:45:00,4135001,HmiyD2TTLFNqkNe,25.431754533333333,38.338576133333341,0.44202554933333327
2020-06-12 11:00:00,4135001,HmiyD2TTLFNqkNe,25.35791885714286,35.922585642857143,0.39293804714285718
2020-06-12 11:15:00,4135001,HmiyD2TTLFNqkNe,25.700242133333333,36.994813733333331,0.54025422666666656
2020-06-12 11:30:00,4135001,HmiyD2TTLFNqkNe,25.793863933333334,40.806457533333322,0.6753042113333334
2020-06-12 11:45:00,4135001,HmiyD2TTLFNqkNe,26.294516866666665,43.601482799999992,0.65362093333333338
2020-06-12 12:00:00,4135001,HmiyD2TTLFNqkNe,26.7209514,47.157621066666664,0.72282554133333332
2020-06-12 12:15:00,4135001,HmiyD2TTLFNqkNe,27.061141066666668,45.5239648,0.507273356
2020-06-12 12:30:00,4135001,HmiyD2TTLFNqkNe,27.073685666666666,42.093965533333339,0.48396890733333336
2020-06-12 12:45:00,4135001,HmiyD2TTLFNqkNe,27.122843333333336,40.939668799999993,0.54432038400000016
2020-06-12 13:00:00,4135001,HmiyD2TTLFNqkNe,27.410540933333333,42.2459552,0.563254726
2020-06-12 13:15:00,4135001,HmiyD2TTLFNqkNe,27.474865733333335,42.547816933333337,0.53669721399999992
2020-06-12 13:30:00,4135001,HmiyD2TTLFNqkNe,27.546154666666663,42.227547133333331,0.57645951400000006
2020-06-12 13:45:00,4135001,HmiyD2TTLFNqkNe,28.10111792857143,44.812733142857141,0.66850857357142868
2020-06-12 14:00:00,4135001,HmiyD2TTLFNqkNe,28.347310466666666,45.494661266666661,0.62575963133333345
2020-06-12 14:15:00,4135001,HmiyD2TTLFNqkNe,28.47677,43.133573199999994,0.51804019866666651
2020-06-12 14:30:00,4135001,HmiyD2TTLFNqkNe,28.460528599999996,40.834839066666675,0.44656557333333335
2020-06-12 14:45:00,4135001,HmiyD2TTLFNqkNe,28.428057933333331,39.448327733333329,0.41537750666666662
2020-06-12 15:00:00,4135001,HmiyD2TTLFNqkNe,28.2338074,38.32697326666667,0.39646430466666666
2020-06-12 15:15:00,4135001,HmiyD2TTLFNqkNe,28.035068666666664,36.771075733333333,0.33783093066666664
2020-06-12 15:30:00,4135001,HmiyD2TTLFNqkNe,27.8538696,36.6129212,0.39985395466666662
2020-06-12 15:45:00,4135001,HmiyD2TTLFNqkNe,27.934391200000004,36.663828733333339,0.31184317133333339
